key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
2741,"限時魔鎖","受到寄宿著光與火屬性乙太的魔法鎖鏈束縛",215372,0,0,1,2,17,352,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2742,"近咒魔鎖","與附近的隊友一起即將被魔力的鎖鏈束縛",215375,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2743,"遠咒魔鎖","與遠處的隊友一起即將被魔力的鎖鏈束縛",215377,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2744,"近咒魔鎖發動","與附近的隊友一起被魔力的鎖鏈束縛",215376,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2745,"遠咒魔鎖發動","與遠處的隊友一起被魔力的鎖鏈束縛",215378,0,0,1,2,17,330,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2746,"龍人形態","邪龍尼德霍格變成龍人時的形態",215731,69,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2747,"","",0,0,0,1,1,0,351,False,False,False,False,False,False,False,True,True,0,0,True,False,0,35,True,0,False,0,False,0,0,0,False,False,False,0
2748,"盟友的思念","受到盟友託付的思念加持，能夠對邪龍的右眼造成傷害",215450,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,50,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2749,"巫女的思念","受到巫女託付的思念加持，能夠對邪龍的左眼造成傷害",215451,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,50,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2750,"播魂種","可以發動收穫月",212932,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2751,"魔力操縱：火","放出並操縱火屬性魔法的魔力球",215396,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2752,"魔力操縱：冰","放出並操縱冰屬性魔法的魔力球",215397,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2753,"魔力操縱：雷","放出並操縱雷屬性魔法的魔力球",215398,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2754,"魔力操縱：毒","放出並操縱毒屬性魔法的魔力球",215399,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2755,"鎖定目標：黑暗高跳","被選為黑暗高跳的攻擊目標",215389,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,240,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2756,"鎖定目標：黑暗破碎衝","被選為黑暗破碎衝的攻擊目標",215390,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,240,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2757,"鎖定目標：黑暗迴避跳躍","被選為黑暗迴避跳躍的攻擊目標",215391,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,240,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2758,"復仇之炎","被邪龍尼德霍格的復仇之念束縛",215452,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,210,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2759,"同歸於盡之炎","被邪龍尼德霍格的同歸於盡之念束縛",215453,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,210,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2760,"強制附體","靈魂被強行附在了別人的身體中",215381,69,0,1,1,16,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,2,True,0,False,0,False,0,0,0,False,False,False,0
2761,"暗之炎","暗之炎在劇烈地燃燒，一切攻擊都無法造成傷害
接觸相反性質的火焰時會抵消該狀態的等階",217551,0,4,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2762,"死亡的命運","被附加了死亡的命運
只有在承受死亡的痛苦後才能繼續生存下去",217556,0,4,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,25,0,False,False,False,0
2763,"微笑的詛咒","受到了微笑的詛咒，再次受到該詛咒後受到的傷害增加",217311,89,8,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2764,"躁怒的詛咒","受到了躁怒的詛咒，再次受到該詛咒後受到的傷害增加",217471,89,8,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2765,"理智同興預備","可以發動理智同興",216019,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2766,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,15,0,False,False,False,0
2767,"活餌的刻印","遠離刻有相同刻印的同伴時，受到的傷害增加",215729,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2768,"激流的刻印","被刻上了激流的刻印，效果結束時會以自己為中心引發範圍攻擊",215903,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2769,"重壓的刻印","被刻上了重壓的刻印，效果結束時會以自己為中心引發範圍攻擊",215696,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2770,"衝擊的刻印：前","被刻上了衝擊的刻印，效果結束時會被水流衝擊移動到前方",215387,0,0,1,2,17,318,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2771,"衝擊的刻印：後","被刻上了衝擊的刻印，效果結束時會被水流衝擊移動到後方",215387,0,0,1,2,17,319,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2772,"衝擊的刻印：左","被刻上了衝擊的刻印，效果結束時會被水流衝擊移動到左方",215387,0,0,1,2,17,321,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2773,"衝擊的刻印：右","被刻上了衝擊的刻印，效果結束時會被水流衝擊移動到右方",215387,0,0,1,2,17,320,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2774,"水毒","水屬性持續傷害，HP逐漸流失",215529,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
2775,"邪龍之爪","自身的痛楚會削弱邪龍的左眼，受到傷害時邪龍的左眼會受到傷害",215734,0,0,1,2,17,0,False,False,False,False,False,False,False,True,False,220,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2776,"邪龍之牙","自身的痛楚會強化邪龍的右眼，受到傷害時邪龍的右眼會得到恢復",215735,0,0,1,2,17,0,False,False,False,False,False,False,False,True,False,220,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2777,"爪牙不變","邪龍之爪與邪龍之牙的性質不再發生變化",215454,0,0,1,2,17,59,False,False,False,False,False,False,False,False,False,210,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2778,"漁師之計","可以使用特定技能",217167,0,10,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2779,"不受以小釣大發動條件限制","釣上一般尺寸的魚也可以發動以小釣大",211118,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2780,"下次必定釣到大尺寸的魚","下一次必定釣到大尺寸的魚",211119,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2781,"超越極限","已經到達自身的極限，但仍然想要奮力站起來",215864,89,0,1,1,0,0,True,False,True,False,False,False,False,True,True,199,0,False,False,0,4,True,0,False,0,False,0,30,0,False,False,False,0
2782,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,50,29,True,0,False,0,False,0,0,0,False,False,False,0
2783,"聚精魚眼","擴大刺魚時的命中框",211120,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2784,"ホールドブレス","警戒度の自動上昇が停止している状態。",211121,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,True,0,0,0,False,False,False,0
2785,"","",0,0,0,1,1,0,286,False,False,False,False,False,False,False,True,True,0,0,True,False,-30,0,False,0,False,0,False,0,0,0,False,False,False,0
2786,"潛能量的光輝","背負著所有的祈願，燃燒潛能量突破了自身的極限",219901,0,16,1,1,16,369,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,True,0,False,0,False,0,31,0,False,False,False,0
2787,"冥界主人","減輕所受到的傷害",213113,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,False,0
2788,"智者的謀略","減輕所受到的魔法傷害",213122,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
2789,"純正勇氣","攻擊所造成的傷害提高",216683,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,50,0,False,False,5,0,False,0,False,0,False,0,0,0,False,False,False,0
2790,"純正舞步","進入了跳舞模式",213706,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2791,"純正祝禱","抵消一定傷害",212632,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,60,0,False,False,0,0,False,0,False,0,False,0,12,0,False,False,False,0
2792,"純正醫濟","HP會隨時間逐漸恢復",210413,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,5,0,False,True,10,0,False,0,False,0,False,0,0,0,False,False,False,0
2793,"純正石膚","抵消一定傷害",210401,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,30,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,False,0
2794,"純正神聖領域","除特定攻擊之外其他所有攻擊均無效化",212504,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,70,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2795,"光明之環","HP逐漸減少",210158,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,30,0,False,0,False,1,False,0,0,0,False,False,False,0
2796,"純正預警","減輕所受到的傷害",210151,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,False,0
2797,"純正鐵壁","減輕所受到的傷害",210152,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
2798,"純正雪仇","攻擊所造成的傷害降低",213103,158,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
2799,"乙太吸收","吸收並累積了乙太",215429,0,0,1,1,16,361,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2800,"腐咒斗篷","為乙太斗篷附加了職能腐咒",215430,0,0,1,1,16,362,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2801,"屬性耐性降低","某些屬性耐性降低",215431,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2802,"職能腐咒","被附加了職能腐咒，與其他玩家接觸時會將腐咒傳遞給對方
效果結束時特定的職能會受到巨大傷害",215432,0,0,1,2,17,35,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2803,"職能抗咒","職能腐咒無效",215433,0,0,1,2,17,59,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2804,"乙太荊棘","被打入了乙太荊棘，效果結束時荊棘內部的乙太會釋放開來發動攻擊",215386,0,0,1,2,17,317,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2805,"開心胡蘿蔔","食用了巨大的開心胡蘿蔔飽餐一頓，被重重喜悅感包圍，感覺還想再來一根",216242,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2806,"矯健胡蘿蔔","食用了巨大的矯健胡蘿蔔飽餐一頓，大腦高速運轉，感覺自己變聰明了",216243,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2807,"幸運胡蘿蔔","食用了巨大的幸運胡蘿蔔飽餐一頓，得到了好運的眷顧，感覺自己無往不利",216244,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2808,"強壯胡蘿蔔","食用了巨大的強壯胡蘿蔔飽餐一頓，體力得到了恢復，感覺自己力大無窮",216245,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2809,"魔法傷害提高","魔法攻擊所造成的傷害提高",218481,37,16,1,1,16,0,False,False,False,False,False,False,False,True,True,1,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
2810,"舞動之歌","被舞動之歌魅惑，不停跳舞",215414,0,0,1,2,17,0,True,False,True,False,False,False,False,False,False,200,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
2811,"反転プログラム","プログラムが逆の順番で実行される状態。",0,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2812,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
2813,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
2814,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
2815,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
2816,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
2817,"盛宴","加入了一場妖異的盛宴",216214,69,0,1,1,16,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,2,True,0,False,0,False,0,0,0,False,False,False,0
2818,"土屬性化","調整自身乙太，使其偏向土屬性",215415,69,0,1,1,16,0,False,False,False,False,True,False,False,True,True,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
2819,"雷屬性化","調整自身乙太，使其偏向雷屬性",215416,69,0,1,1,16,0,False,False,False,False,True,False,False,True,True,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
2820,"風屬性化","調整自身乙太，使其偏向風屬性",215417,69,0,1,1,16,0,False,False,False,False,True,False,False,True,True,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
2821,"違抗敕令","違背了敕令，陷入擊倒狀態",215418,0,0,1,2,3,0,True,False,True,False,False,False,False,False,False,200,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
2822,"逆反","出於逆反狀態，給予遵從敕令的人懲罰",215419,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2823,"","",0,97,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,0,True,False,0,37,True,0,False,0,True,0,2,6,False,False,False,0
2824,"力竭","陷入力竭狀態，無法進行任何動作",215405,0,0,1,2,17,72,True,False,True,False,False,False,False,True,False,0,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
2825,"機能停止","機能停止，無法進行自主活動",215406,0,0,1,2,17,350,True,False,True,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2826,"鎖死毒瓦斯","被鎖死毒瓦斯侵蝕，每過一段時間便會因劇痛陷入擊倒狀態",215420,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2827,"六合結界","展開了六合結界，毒瓦斯不再起效",215421,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2828,"拂曉的祈禱","因拂曉的祈禱獲得了力量，攻擊所造成的傷害大幅提高",217571,0,7,1,1,29,0,False,False,False,False,False,False,False,True,True,200,0,False,False,50,0,True,0,False,0,False,0,0,0,False,False,False,0
2829,"終衛塔","產生減輕傷害的防護區域",212512,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
2830,"終衛塔：守護","減輕所受到的傷害",212513,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
2831,"戰爭神之盾","減輕所受到的傷害",216306,112,0,113,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
2832,"黑暗咒縛","無法自由移動",215408,0,0,1,2,12,5,False,True,False,False,False,False,False,False,True,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2833,"雷翼","身上累積了大量電氣，效果結束時會對周圍造成雷屬性傷害",215597,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2834,"亞拉戈拘束具","在亞拉戈拘束具的影響下，被人操控",215455,0,0,1,2,17,300,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2835,"變換方向：前","擺出了變換方向的架勢
以發動舌尾鞭或尾舌鞭時的方向為基準，向前方發動攻擊",215424,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2836,"變換方向：後","擺出了變換方向的架勢
以發動舌尾鞭或尾舌鞭時的方向為基準，向後方發動攻擊",215423,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2837,"變換方向：左","擺出了變換方向的架勢
以發動舌尾鞭或尾舌鞭時的方向為基準，向左方發動攻擊",215426,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2838,"變換方向：右","擺出了變換方向的架勢
以發動舌尾鞭或尾舌鞭時的方向為基準，向右方發動攻擊",215425,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,197,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2839,"水遁之術","不用隱遁身形也能夠發動需要在隱遁狀態下發動的技能",212906,74,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2840,"反覆無常：右","被強制轉向了右方",215425,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2841,"反覆無常：左","被強制轉向了左方",215426,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2842,"反覆無常：後","被強制轉向了後方",215423,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2843,"鋼鐵信念","自身仇恨提高",212506,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,200,0,False,0,False,0,False,0,0,0,False,False,False,0
2844,"魔法障壁","展開魔法障壁，抵消一定傷害",212954,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,60,0,False,False,0,0,False,0,False,0,False,0,12,0,False,False,False,0
2845,"勾刃效果提高","下次發動勾刃不需要詠唱時間
同時，發動勾刃可以縮短地獄入境和地獄出境的複唱時間",212939,0,0,180,1,0,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2846,"詠唱記憶術","記憶下一次發動的攻擊詠唱",215409,119,0,1,2,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2847,"詠唱記憶","記住了詠唱記憶術中發動的攻擊詠唱，下次發動該攻擊時詠唱簡化",215410,119,0,1,2,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2848,"詠唱反轉術","下一次發動攻擊的範圍反轉",217296,0,4,1,2,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
2849,"","",0,0,0,1,2,0,0,True,False,True,False,False,False,False,False,False,100,0,True,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
2850,"","",0,0,0,1,1,0,0,True,False,True,True,False,False,False,False,True,0,0,True,False,0,0,True,0,False,0,False,0,30,0,False,False,False,0
2851,"過場劇情中","正處於過場劇情中",215765,0,0,1,1,0,0,False,False,True,True,False,False,False,True,True,100,0,False,False,0,4,True,0,False,0,False,0,0,0,False,False,False,0
2852,"治療效果降低","自身所受的HP恢復效果降低",215427,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,-30,0,True,0,False,0,False,0,0,0,False,False,False,0
2853,"山崩預備","可以發動山崩",212698,0,0,28,1,16,0,False,False,False,False,False,False,False,True,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2854,"妖異之鐮","可以發動斷首",212940,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2855,"絞決效果提高","下次發動絞決的威力提高",212927,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2856,"縊殺預備","可以發動縊殺",212928,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2857,"虛無收割效果提高","下次發動虛無收割的威力提高",212929,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2858,"交錯收割預備","可以發動交錯收割",212930,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2859,"勾刃效果提高","下次發動勾刃不需要詠唱時間",212939,0,0,180,1,0,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2860,"回退預備","可以發動回退",212933,0,0,180,1,0,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2861,"守護紋","抵消一定傷害",212934,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
2862,"活性紋","HP會隨時間逐漸恢復",212935,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
2863,"夜遊魂","化身附體",219308,0,5,180,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,27,True,0,False,0,False,0,0,0,False,False,False,0
2864,"均衡注藥III","戰技與魔法的詠唱及複唱時間延長",212962,0,0,181,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,5,False,0,0,0,False,False,False,0
2865,"均衡診斷","抵消一定傷害",212954,28,0,181,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
2866,"均衡預後","抵消一定傷害",212954,28,0,181,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
2867,"均衡","令自身的部分技能發生變化",212953,0,0,181,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2868,"魂靈風息","減輕所受到的傷害",212969,0,0,181,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2869,"輸血","抵消一定傷害",212958,0,0,181,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
2870,"血印","輸血狀態消失後消耗血印等階重新附加輸血狀態，持續時間結束後根據血印剩餘等階恢復自身HP",217585,0,5,181,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,27,True,0,False,0,False,0,0,0,False,False,False,0
2871,"心關","發動特定攻擊魔法時，對指定隊員發動追加效果",212951,0,0,181,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2872,"關心","為自身附加此效果的賢者發動特定攻擊魔法時，會對自身發動追加效果",212952,0,0,181,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,True,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2873,"極限爆發","發動了極限爆發",216308,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2874,"限時魔鎖","受到寄宿著光與火屬性乙太的魔法鎖鏈束縛",215372,0,0,1,2,17,352,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2875,"限時魔鎖","受到寄宿著光與火屬性乙太的魔法鎖鏈束縛",215372,0,0,1,2,17,352,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2876,"守護者的職責","裝備了守護者之劍",215633,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2877,"魔道士的職責","裝備了魔道士之杖",215634,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2878,"演藝家的職責","裝備了演藝家之輪",215385,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
