key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
2477,"Movement Edict: 2 Squares","Temporarily in service to the Queen. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Your Move: 2 Squares<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will activate when this effect expires.","ui/icon/015000/015319.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2478,"Movement Edict: 3 Squares","Temporarily in service to the Queen. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Your Move: 3 Squares<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will activate when this effect expires.","ui/icon/015000/015320.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2479,"Movement Edict: 4 Squares","Temporarily in service to the Queen. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Your Move: 4 Squares<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will activate when this effect expires.","ui/icon/015000/015321.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2480,"Your Move: 2 Squares","Ordered to move a total of 2 squares from the point where this effect activated. Disobedience will result in heavy damage.","ui/icon/015000/015322.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,0
2481,"Your Move: 3 Squares","Bound to execute the Queen's edict by moving a total of 3 squares from the point where this effect activated. Disobedience will result in heavy damage.","ui/icon/015000/015323.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,0
2482,"Your Move: 4 Squares","Bound to execute the Queen's edict by moving a total of 4 squares from the point where this effect activated. Disobedience will result in heavy damage.","ui/icon/015000/015324.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,0
2483,"Twice-come Ruin","Bearing signs that the end may be nigh, decreasing damage dealt. Too many stacks will result in <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Doom<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/019000/019861.tex",113,2,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,-10,0,False,0,False,0,False,0,23,0,False,False,0
2484,"Cleric Stance","Healing potency is reduced while damage dealt is increased.","ui/icon/010000/010402.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,-60,0,False,0,False,0,False,0,0,0,False,False,0
2485,"Twice-come Ruin","Bearing signs that the end may be nigh, decreasing damage dealt. Too many stacks will result in <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Doom<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/019000/019861.tex",113,2,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,-10,0,False,0,False,0,False,0,23,0,False,False,0
2486,"Sucked In","Inexorably pulled in one direction. Unable to jump or execute actions.","ui/icon/015000/015285.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,True,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2487,"Mortal Powder Mark","Emblazoned with a smoldering mark that will cause you to explode with a vengeance when the effect expires.","ui/icon/015000/015303.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2488,"Phantom Edge","Wielding aetherial blades. Damage dealt is decreased, but its cuts are not impeded by physical objects.","ui/icon/015000/015332.tex",0,0,"",1,"","m0690_stlp_rgk_c0_n1",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2489,"Merciful Air","Wielding elegant katana in a manner reminiscent of Blaz.","ui/icon/015000/015333.tex",69,0,"",1,"","",False,False,False,False,True,False,False,True,True,0,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
2490,"Baleful Air","Wielding intimidating greatswords in a manner reminiscent of Velibor.","ui/icon/015000/015334.tex",69,0,"",1,"","",False,False,False,False,True,False,False,True,True,0,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
2491,"Iron Air","Wielding relentless fists in a manner reminiscent of Aggie.","ui/icon/015000/015335.tex",69,0,"",1,"","",False,False,False,False,True,False,False,True,True,0,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
2492,"Tingling","Potency of next physical damage spell is increased.","ui/icon/013000/013531.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2493,"Cold Fog","Enveloped in a cold fog. Any damage taken will grant the effect of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Touch of Frost<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/013000/013532.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2494,"Touch of Frost","Enveloped in an icy fog. Able to execute the blue magic spell <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>White Death<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/013000/013533.tex",0,0,"All Classes",1,"dk05th_stup0t","mgc_rod077_c0v",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2495,"Angel's Snack","Regenerating HP over time.","ui/icon/013000/013534.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,True,50,0,False,0,False,0,False,0,0,0,False,False,0
2496,"Chelonian Gate","Damage taken is reduced. Taking a certain amount of damage grants the effect of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Auspicious Trance<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/013000/013535.tex",0,0,"All Classes",1,"dk05th_stup0t","mgc_rod084c0d1",False,False,False,False,False,False,False,False,False,1,0,False,False,-20,4,True,0,False,0,False,0,27,0,False,False,0
2497,"Auspicious Trance","Able to execute the blue magic spell <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Divine Cataract<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/013000/013536.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2498,"Basic Instinct","Movement speed, damage dealt, and healing potency are increased. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Mighty Guard<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will not reduce damage dealt while <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Basic Instinct<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is in effect.","ui/icon/013000/013537.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,1,0,False,False,100,18,False,0,False,0,False,0,0,0,False,False,0
2499,"Incendiary Burns","Sustaining fire damage over time.","ui/icon/013000/013538.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,0,False,True,50,0,False,0,False,5,False,0,0,0,False,False,0
2500,"Dragon Force","Damage taken is reduced.","ui/icon/013000/013539.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,0
2501,"Lightheaded","Experiencing dizziness. Certain attacks will cause additional effects.","ui/icon/013000/013540.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2502,"Phantom Flurry","Executing <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Phantom Flurry<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/013000/013541.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,27,0,False,False,0
2503,"Aetherial Ward","Protected by a magicked barrier. Damage taken is reduced.","ui/icon/015000/015021.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,4,True,0,False,0,False,0,27,0,False,False,0
2504,"Minimum","Shrunk to a fraction of your normal size. Movement speed and damage dealt is reduced while damage taken is increased.","ui/icon/015000/015581.tex",69,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,True,False,False,False,False,100,0,False,False,-50,1,False,0,False,0,False,0,8,0,False,False,0
2505,"Herbsona","Transformed into a leafman. Unable to move or execute actions.","ui/icon/015000/015890.tex",69,0,"All Classes",2,"dk05th_stdn0t","",True,False,True,True,True,False,False,False,False,0,0,False,False,0,2,True,0,False,0,False,0,0,0,False,False,0
2506,"Vulnerability Down","Damage taken is reduced.","ui/icon/017000/017301.tex",40,8,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,30,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
2507,"Damage Up","Damage dealt is increased.","ui/icon/015000/015519.tex",39,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,1,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
2508,"Slashing Resistance Down","Slashing resistance is reduced.","ui/icon/017000/017681.tex",0,8,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,0
2509,"Bloody Ruin","Carapace has taken on a red cast, indicating an increase in strength at the cost of speed.","ui/icon/015000/015339.tex",3,0,"All Classes",2,"","m0021color_a0t",False,False,False,False,False,False,False,True,True,0,0,False,False,400,1,False,0,False,0,False,0,0,0,False,False,0
2510,"Torrential Ruin","Carapace has taken on a blue cast, indicating a tendency toward indiscriminate violence.","ui/icon/015000/015337.tex",0,0,"All Classes",2,"","m0021color_c0t",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2511,"Avaricious Ruin","Carapace has taken on a green cast, indicating an inclination to consume other golems.","ui/icon/015000/015338.tex",0,0,"All Classes",2,"","m0021color_b0t",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2512,"Subtle Ruin","Carapace has taken on a white cast, indicating the activation of regenerative capabilities.","ui/icon/015000/015336.tex",0,0,"All Classes",2,"","m0021color_d0t",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2513,"Formless Fist","Employing all three pugilistic fighting stances─opo-opo, raptor, and coeurl. Additional effects of actions used in these forms will also be triggered.","ui/icon/012000/012535.tex",31,0,"MNK",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,528,False,0,False,0,0,0,False,False,0
2514,"Six-sided Star","Movement speed is increased.","ui/icon/012000/012536.tex",0,0,"MNK",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,18,False,0,False,0,False,0,0,0,False,False,0
2515,"","",,0,0,"",0,"","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2516,"Doom","Certain death when counter reaches zero.","ui/icon/015000/015503.tex",0,0,"All Classes",2,"dk05ht_dth0t","sta_death00_m1",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2517,"Back from the Brink","Nullifies the damage dealt by certain areas of ground. Effect lasts until Transcendent expires or you move to a safe area.","ui/icon/016000/016699.tex",0,0,"All Classes",1,"dk05ht_dth0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2518,"Bind","Unable to move.","ui/icon/015000/015003.tex",3,0,"All Classes",2,"dk05ht_bind0t","dk10ht_bind0h",False,True,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2519,"Doom","Certain death when counter reaches zero.","ui/icon/015000/015503.tex",113,0,"All Classes",2,"dk05ht_dth0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2520,"Infirmity","HP recovery via healing magic is reduced.","ui/icon/015000/015531.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,196,0,False,False,-50,0,True,0,False,0,False,0,0,0,False,False,0
2521,"HP Penalty","Maximum HP is reduced.","ui/icon/015000/015076.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,197,0,False,False,-20,0,True,0,False,0,False,0,0,0,False,False,0
2522,"Damage Down","Damage dealt is reduced.","ui/icon/015000/015520.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,198,0,False,False,-20,0,True,0,False,0,False,0,0,0,False,False,0
2523,"Restricted Access","Unable to move or execute certain actions due to duty restrictions.","ui/icon/016000/016237.tex",0,0,"All Classes",1,"","",True,False,True,True,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2524,"Royal Favor","Battle prowess is maximized.","ui/icon/015000/015280.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,50,0,False,0,False,0,False,0,0,0,False,False,0
2525,"","",,0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,5,False,0,0,0,False,False,0
2526,"","",,0,0,"All Classes",1,"dk05th_stup0t","",True,False,True,True,False,False,False,True,True,100,0,True,False,0,4,True,0,False,0,False,0,0,0,False,False,0
2527,"Mortal Powder Mark","Emblazoned with a smoldering mark that will cause you to explode with a vengeance when the effect expires.","ui/icon/015000/015303.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2528,"Ice Spikes","Elemental spikes are dealing ice damage to and slowing down attackers.","ui/icon/015000/015501.tex",19,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
2529,"Sucked In","Inexorably pulled in one direction. Unable to jump or execute actions.","ui/icon/015000/015285.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,True,False,False,False,False,True,True,200,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,0
2530,"Thrice-come Ruin","Bearing signs that the end may be nigh. Too many stacks will result in <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Doom<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/019000/019861.tex",0,3,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,10,False,0,False,0,False,0,23,0,False,False,0
2531,"Spell-in-Waiting: Quietus","Designated target of <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Quietus<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, which will activate when this effect expires.","ui/icon/015000/015341.tex",0,0,"",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,True,0,0,False,0,False,0,False,0,0,0,False,False,0
2532,"Cloying Condensation","Unable to jump due to the Cloud of Darkness's airborne magicks.","ui/icon/015000/015342.tex",0,0,"",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2533,"Thrice-come Ruin","Bearing signs that the end may be nigh, reducing damage dealt. Too many stacks will result in <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Doom<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/019000/019861.tex",113,3,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,-10,0,False,0,False,0,False,0,23,0,False,False,0
2534,"Twice-come Ruin","Bearing signs that the end may be nigh. Too many stacks will result in <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Doom<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/019000/019861.tex",113,2,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,10,False,0,False,0,False,0,23,0,False,False,0
2535,"Distorted","Black wavelengths pulse in front of you, and white wavelengths behind, causing massive damage if hit by attacks of the opposite color.","ui/icon/015000/015354.tex",0,0,"All Classes",2,"dk05th_stdn0t","n4r3_b4_stlp_c0v",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2536,"","",,0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,True,False,False,True,True,100,0,True,False,0,2,False,0,False,0,False,0,0,0,False,False,0
2537,"Strong of Spear","Weapon is enhanced.

Will grant the effect of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Stronger Together<UIGlow>01</UIGlow><UIForeground>01</UIForeground> if Hansel and Gretel move close together.","ui/icon/015000/015360.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,50,0,False,0,False,0,False,0,0,0,False,False,0
2538,"Strong of Shield","Shield is enhanced, decreasing damage taken. Attacks from the sides and rear are turned back on the attacker.

Will grant the effect of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Stronger Together<UIGlow>01</UIGlow><UIForeground>01</UIForeground> if Hansel and Gretel move close together.","ui/icon/015000/015361.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,-50,0,False,0,False,0,False,0,0,0,False,False,0
2539,"Stronger Together","Hansel and Gretel's proximity enhances their weapons and shields, decreasing damage taken. Attacks from the sides and rear are turned back on the attacker.","ui/icon/015000/015362.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,50,0,False,0,False,0,False,0,0,0,False,False,0
2540,"Freezing Up","Growing colder by the moment. Failure to continue moving until this effect expires will result in <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Deep Freeze<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/015000/015355.tex",0,0,"All Classes",2,"dk05th_stdn0t","m0153_stlp_cold_c0d1",False,False,False,False,False,False,False,False,False,99,0,False,False,0,0,True,0,False,0,False,0,23,0,False,False,0
2541,"不浄の侵食","不浄に侵食されつつある状態。カウント0で不浄の恐怖状態に陥り、対象から離れようとしてしまう。","ui/icon/015000/015363.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
2542,"不浄の恐怖","不浄の恐怖で行動できなくなり、対象から離れようとしてしまう状態。","ui/icon/015000/015364.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,True,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2543,"Gelatinous","Rendered a boneless ooze unable to jump or execute actions. Movement speed is reduced.","ui/icon/016000/016214.tex",69,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,True,False,False,False,False,100,0,False,False,0,2,True,0,False,0,False,0,0,0,False,False,0
2544,"","",,0,0,"All Classes",1,"","",False,False,True,True,False,False,False,True,True,0,0,True,False,0,20,False,0,False,0,False,3,0,0,False,False,0
2545,"Duel or Die","Singled out for combat. Damage from opponent's first blow will be reduced; however, failing to receive a blow from said opponent before this effect expires will result in KO.","ui/icon/015000/015349.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,0,0,False,True,-90,0,False,0,False,0,False,0,0,0,False,False,0
2546,"","",,0,0,"",0,"","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2547,"On Fire","Armed with a flaming axe. Additional effects are applied to auto-attacks.","ui/icon/015000/015350.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2548,"Transfiguration","Corporeal form has been altered.","ui/icon/016000/016214.tex",69,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,True,False,False,True,True,100,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
2549,"Nasty Surprise","Gunberd is loaded with special ammo.","ui/icon/015000/015347.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2550,"Damage Up","Damage dealt is increased.","ui/icon/017000/017061.tex",57,16,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,0
2551,"Heavy","Movement speed is reduced.","ui/icon/015000/015002.tex",3,0,"All Classes",2,"dk05ht_grv0h","dk10ht_grv0h",False,False,False,False,False,False,False,True,True,200,0,False,False,0,1,False,0,False,0,False,0,0,0,False,False,0
2552,"","",,0,0,"All Classes",1,"","",False,False,False,False,False,False,False,True,True,0,0,True,False,0,28,True,0,False,0,False,0,0,0,False,False,0
2553,"One Mind","Giving and receiving support. Damage dealt is increased, while damage taken is decreased.","ui/icon/015000/015348.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,0
2554,"Lunar Defensive","Battle tactics optimized for defense.","ui/icon/015000/015343.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,True,False,False,True,True,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
2555,"Physical Damage Up","Physical damage dealt is increased.","ui/icon/015000/015050.tex",35,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
2556,"Magic Damage Up","Magic damage dealt is increased.","ui/icon/015000/015054.tex",37,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
2557,"Enthunder","Lightning damage added to auto-attacks.","ui/icon/015000/015513.tex",20,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
2558,"Lost Burst","Damage taken is increased.","ui/icon/016000/016619.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
2559,"Lost Rampage","Damage taken is increased.","ui/icon/016000/016622.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
2560,"Lost Chainspell","Spells require no time to cast.","ui/icon/016000/016623.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2561,"Lost Protect II","Physical damage taken is reduced.","ui/icon/016000/016624.tex",114,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,36,0,False,False,-15,0,False,0,False,0,False,0,0,0,False,False,0
2562,"Lost Shell II","Magic damage taken is reduced.","ui/icon/016000/016625.tex",115,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,35,0,False,False,-15,0,False,0,False,0,False,0,0,0,False,False,0
2563,"Lost Bubble","Maximum HP is increased.","ui/icon/016000/016700.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,34,0,False,False,30,0,False,0,False,0,False,0,0,0,False,False,0
2564,"Lost Excellence","Impervious to most attacks. Damage dealt is increased.","ui/icon/016000/016701.tex",118,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,70,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2565,"Memorable","Damage dealt is increased, while damage taken is decreased.","ui/icon/016000/016649.tex",118,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,65,0,False,0,False,0,False,0,0,0,False,False,0
2566,"Lost Blood Rage","Damage dealt is increased, while damage taken is decreased.","ui/icon/017000/017486.tex",0,4,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,15,0,False,0,False,0,False,0,0,0,False,False,0
2567,"Blood Rush","Gradually recovering HP and MP. Damage dealt is increased and ability recast time is reduced.","ui/icon/016000/016702.tex",116,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,60,5,False,0,False,0,False,0,18,0,False,False,0
2568,"Gullstorm","Chance of landing a large-sized fish while fishing is increased.","ui/icon/016000/016248.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
2569,"Cetaceous Speed","GP regeneration rate is increased.","ui/icon/016000/016239.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
2570,"Auroral Flipper","Chance of triggering a spectral current is increased.","ui/icon/016000/016240.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
2571,"Destiny Drawn","An arcanum is drawn from the deck per the vicissitudes of fortune.","ui/icon/015000/015344.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2572,"The Scroll","Damage dealt is increased. Auto-attack delay, as well as weaponskill and spell cast time and recast time are reduced.","ui/icon/015000/015345.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,0
2573,"Break","Activity is severely impeded.","ui/icon/015000/015346.tex",0,0,"All Classes",2,"dk05ht_grv0h","dk10ht_grv0h",True,False,True,False,False,False,False,False,False,100,0,False,False,0,21,False,0,False,0,False,0,32,0,False,False,0
2574,"Lightning Rod","Highly conductive and likely to be targeted by lightning.","ui/icon/015000/015351.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,28,True,0,False,0,False,0,0,0,False,False,0
2575,"Right Arm Primed","Right arm is enhanced.","ui/icon/015000/015352.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
2576,"Left Arm Primed","Left arm is enhanced.","ui/icon/015000/015353.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
